10,4,2,7,19,13,9,18,9,0
4,2,7,19,13,9,18,9,0,30
2,7,19,13,9,18,9,0,30,35
7,19,13,9,18,9,0,30,35,8
19,13,9,18,9,0,30,35,8,13
13,9,18,9,0,30,35,8,13,18
9,18,9,0,30,35,8,13,18,17
18,9,0,30,35,8,13,18,17,25
9,0,30,35,8,13,18,17,25,8
6,4,7,29,7,4,9,14,12,22
4,7,29,7,4,9,14,12,22,32
7,29,7,4,9,14,12,22,32,31
29,7,4,9,14,12,22,32,31,31
7,4,9,14,12,22,32,31,31,20
4,9,14,12,22,32,31,31,20,8
9,14,12,22,32,31,31,20,8,20
14,12,22,32,31,31,20,8,20,6
12,22,32,31,31,20,8,20,6,17
22,32,31,31,20,8,20,6,17,26
32,31,31,20,8,20,6,17,26,4
31,31,20,8,20,6,17,26,4,13
31,20,8,20,6,17,26,4,13,0
20,8,20,6,17,26,4,13,0,4
8,20,6,17,26,4,13,0,4,18
24,18,15,38,27,15,38,19,73,34
18,15,38,27,15,38,19,73,34,10
15,38,27,15,38,19,73,34,10,7
38,27,15,38,19,73,34,10,7,20
27,15,38,19,73,34,10,7,20,15
15,38,19,73,34,10,7,20,15,9
38,19,73,34,10,7,20,15,9,45
19,73,34,10,7,20,15,9,45,6
73,34,10,7,20,15,9,45,6,0
34,10,7,20,15,9,45,6,0,12
10,7,20,15,9,45,6,0,12,11
7,20,15,9,45,6,0,12,11,10
20,15,9,45,6,0,12,11,10,0
15,9,45,6,0,12,11,10,0,1
9,45,6,0,12,11,10,0,1,1
-1,7,4,2,27,15,22,0,20,1
7,4,2,27,15,22,0,20,1,20
4,2,27,15,22,0,20,1,20,14
2,27,15,22,0,20,1,20,14,16
27,15,22,0,20,1,20,14,16,53
15,22,0,20,1,20,14,16,53,1
22,0,20,1,20,14,16,53,1,2
0,20,1,20,14,16,53,1,2,22
20,1,20,14,16,53,1,2,22,32
1,20,14,16,53,1,2,22,32,64
20,14,16,53,1,2,22,32,64,33
14,16,53,1,2,22,32,64,33,29
16,53,1,2,22,32,64,33,29,3
53,1,2,22,32,64,33,29,3,21
1,2,22,32,64,33,29,3,21,0
28,18,14,24,66,42,25,47,15,1
18,14,24,66,42,25,47,15,1,18
14,24,66,42,25,47,15,1,18,32
24,66,42,25,47,15,1,18,32,16
66,42,25,47,15,1,18,32,16,26
42,25,47,15,1,18,32,16,26,11
25,47,15,1,18,32,16,26,11,5
47,15,1,18,32,16,26,11,5,22
15,1,18,32,16,26,11,5,22,7
1,18,32,16,26,11,5,22,7,48
18,32,16,26,11,5,22,7,48,60
32,16,26,11,5,22,7,48,60,10
16,26,11,5,22,7,48,60,10,13
26,11,5,22,7,48,60,10,13,29
11,5,22,7,48,60,10,13,29,35
0,14,19,7,7,9,13,0,5,16
14,19,7,7,9,13,0,5,16,2
19,7,7,9,13,0,5,16,2,25
7,7,9,13,0,5,16,2,25,38
7,9,13,0,5,16,2,25,38,14
9,13,0,5,16,2,25,38,14,5
13,0,5,16,2,25,38,14,5,9
0,5,16,2,25,38,14,5,9,8
5,16,2,25,38,14,5,9,8,2
16,2,25,38,14,5,9,8,2,1
2,25,38,14,5,9,8,2,1,22
25,38,14,5,9,8,2,1,22,1
38,14,5,9,8,2,1,22,1,0
14,5,9,8,2,1,22,1,0,0
5,9,8,2,1,22,1,0,0,20
0,4,43,42,7,41,48,27,27,18
4,43,42,7,41,48,27,27,18,51
43,42,7,41,48,27,27,18,51,51
42,7,41,48,27,27,18,51,51,15
7,41,48,27,27,18,51,51,15,0
41,48,27,27,18,51,51,15,0,13
48,27,27,18,51,51,15,0,13,23
27,27,18,51,51,15,0,13,23,40
27,18,51,51,15,0,13,23,40,19
18,51,51,15,0,13,23,40,19,54
51,51,15,0,13,23,40,19,54,8
51,15,0,13,23,40,19,54,8,20
15,0,13,23,40,19,54,8,20,17
0,13,23,40,19,54,8,20,17,35
13,23,40,19,54,8,20,17,35,24
29,14,34,17,29,20,26,16,20,9
14,34,17,29,20,26,16,20,9,13
34,17,29,20,26,16,20,9,13,7
17,29,20,26,16,20,9,13,7,11
29,20,26,16,20,9,13,7,11,7
20,26,16,20,9,13,7,11,7,-1
26,16,20,9,13,7,11,7,-1,17
16,20,9,13,7,11,7,-1,17,9
20,9,13,7,11,7,-1,17,9,1
9,13,7,11,7,-1,17,9,1,11
13,7,11,7,-1,17,9,1,11,9
7,11,7,-1,17,9,1,11,9,4
11,7,-1,17,9,1,11,9,4,6
7,-1,17,9,1,11,9,4,6,4
-1,17,9,1,11,9,4,6,4,9
2,11,9,3,26,17,1,4,7,16
11,9,3,26,17,1,4,7,16,0
9,3,26,17,1,4,7,16,0,0
3,26,17,1,4,7,16,0,0,0
26,17,1,4,7,16,0,0,0,9
17,1,4,7,16,0,0,0,9,10
1,4,7,16,0,0,0,9,10,5
4,7,16,0,0,0,9,10,5,21
7,16,0,0,0,9,10,5,21,0
16,0,0,0,9,10,5,21,0,35
0,0,0,9,10,5,21,0,35,13
0,0,9,10,5,21,0,35,13,14
0,9,10,5,21,0,35,13,14,11
9,10,5,21,0,35,13,14,11,11
10,5,21,0,35,13,14,11,11,22
2,20,7,37,53,13,21,0,18,9
20,7,37,53,13,21,0,18,9,3
7,37,53,13,21,0,18,9,3,9
37,53,13,21,0,18,9,3,9,11
53,13,21,0,18,9,3,9,11,3
13,21,0,18,9,3,9,11,3,13
21,0,18,9,3,9,11,3,13,10
0,18,9,3,9,11,3,13,10,22
18,9,3,9,11,3,13,10,22,15
9,3,9,11,3,13,10,22,15,16
3,9,11,3,13,10,22,15,16,18
9,11,3,13,10,22,15,16,18,13
11,3,13,10,22,15,16,18,13,18
3,13,10,22,15,16,18,13,18,18
13,10,22,15,16,18,13,18,18,3
12,13,27,6,5,5,12,5,5,5
13,27,6,5,5,12,5,5,5,16
27,6,5,5,12,5,5,5,16,6
6,5,5,12,5,5,5,16,6,11
5,5,12,5,5,5,16,6,11,10
5,12,5,5,5,16,6,11,10,7
12,5,5,5,16,6,11,10,7,6
5,5,5,16,6,11,10,7,6,19
5,5,16,6,11,10,7,6,19,32
5,16,6,11,10,7,6,19,32,8
16,6,11,10,7,6,19,32,8,14
6,11,10,7,6,19,32,8,14,26
11,10,7,6,19,32,8,14,26,18
10,7,6,19,32,8,14,26,18,22
7,6,19,32,8,14,26,18,22,8
9,4,6,34,1,1,11,13,13,17
4,6,34,1,1,11,13,13,17,35
6,34,1,1,11,13,13,17,35,44
34,1,1,11,13,13,17,35,44,35
1,1,11,13,13,17,35,44,35,10
1,11,13,13,17,35,44,35,10,6
11,13,13,17,35,44,35,10,6,25
13,13,17,35,44,35,10,6,25,7
13,17,35,44,35,10,6,25,7,16
17,35,44,35,10,6,25,7,16,24
35,44,35,10,6,25,7,16,24,7
44,35,10,6,25,7,16,24,7,9
35,10,6,25,7,16,24,7,9,7
10,6,25,7,16,24,7,9,7,10
6,25,7,16,24,7,9,7,10,14
22,16,18,37,28,23,38,26,70,37
16,18,37,28,23,38,26,70,37,17
18,37,28,23,38,26,70,37,17,8
37,28,23,38,26,70,37,17,8,24
28,23,38,26,70,37,17,8,24,5
23,38,26,70,37,17,8,24,5,9
38,26,70,37,17,8,24,5,9,36
26,70,37,17,8,24,5,9,36,1
70,37,17,8,24,5,9,36,1,0
37,17,8,24,5,9,36,1,0,0
17,8,24,5,9,36,1,0,0,6
8,24,5,9,36,1,0,0,6,4
24,5,9,36,1,0,0,6,4,4
5,9,36,1,0,0,6,4,4,0
9,36,1,0,0,6,4,4,0,1
-1,3,8,0,26,24,14,0,21,5
3,8,0,26,24,14,0,21,5,4
8,0,26,24,14,0,21,5,4,15
0,26,24,14,0,21,5,4,15,9
26,24,14,0,21,5,4,15,9,39
24,14,0,21,5,4,15,9,39,1
14,0,21,5,4,15,9,39,1,4
0,21,5,4,15,9,39,1,4,27
21,5,4,15,9,39,1,4,27,26
5,4,15,9,39,1,4,27,26,68
4,15,9,39,1,4,27,26,68,32
15,9,39,1,4,27,26,68,32,21
9,39,1,4,27,26,68,32,21,3
39,1,4,27,26,68,32,21,3,19
1,4,27,26,68,32,21,3,19,0
25,13,15,26,70,35,36,45,20,1
13,15,26,70,35,36,45,20,1,20
15,26,70,35,36,45,20,1,20,37
26,70,35,36,45,20,1,20,37,7
70,35,36,45,20,1,20,37,7,26
35,36,45,20,1,20,37,7,26,13
36,45,20,1,20,37,7,26,13,2
45,20,1,20,37,7,26,13,2,23
20,1,20,37,7,26,13,2,23,11
1,20,37,7,26,13,2,23,11,38
20,37,7,26,13,2,23,11,38,66
37,7,26,13,2,23,11,38,66,23
7,26,13,2,23,11,38,66,23,22
26,13,2,23,11,38,66,23,22,22
13,2,23,11,38,66,23,22,22,25
0,16,7,7,7,13,13,1,1,19
16,7,7,7,13,13,1,1,19,5
7,7,7,13,13,1,1,19,5,25
7,7,13,13,1,1,19,5,25,23
7,13,13,1,1,19,5,25,23,5
13,13,1,1,19,5,25,23,5,5
13,1,1,19,5,25,23,5,5,12
1,1,19,5,25,23,5,5,12,4
1,19,5,25,23,5,5,12,4,0
19,5,25,23,5,5,12,4,0,1
5,25,23,5,5,12,4,0,1,26
25,23,5,5,12,4,0,1,26,5
23,5,5,12,4,0,1,26,5,0
5,5,12,4,0,1,26,5,0,0
5,12,4,0,1,26,5,0,0,21
0,1,34,42,7,39,62,27,25,16
1,34,42,7,39,62,27,25,16,53
34,42,7,39,62,27,25,16,53,50
42,7,39,62,27,25,16,53,50,12
7,39,62,27,25,16,53,50,12,1
39,62,27,25,16,53,50,12,1,24
62,27,25,16,53,50,12,1,24,16
27,25,16,53,50,12,1,24,16,42
25,16,53,50,12,1,24,16,42,16
16,53,50,12,1,24,16,42,16,53
53,50,12,1,24,16,42,16,53,7
50,12,1,24,16,42,16,53,7,23
12,1,24,16,42,16,53,7,23,16
1,24,16,42,16,53,7,23,16,43
24,16,42,16,53,7,23,16,43,27
34,11,33,17,22,16,29,21,16,4
11,33,17,22,16,29,21,16,4,7
33,17,22,16,29,21,16,4,7,10
17,22,16,29,21,16,4,7,10,11
22,16,29,21,16,4,7,10,11,14
16,29,21,16,4,7,10,11,14,-1
29,21,16,4,7,10,11,14,-1,11
21,16,4,7,10,11,14,-1,11,33
16,4,7,10,11,14,-1,11,33,9
4,7,10,11,14,-1,11,33,9,13
7,10,11,14,-1,11,33,9,13,7
10,11,14,-1,11,33,9,13,7,4
11,14,-1,11,33,9,13,7,4,0
14,-1,11,33,9,13,7,4,0,0
-1,11,33,9,13,7,4,0,0,13
0,9,0,8,28,12,10,11,9,12
9,0,8,28,12,10,11,9,12,0
0,8,28,12,10,11,9,12,0,3
8,28,12,10,11,9,12,0,3,0
28,12,10,11,9,12,0,3,0,13
12,10,11,9,12,0,3,0,13,1
10,11,9,12,0,3,0,13,1,4
11,9,12,0,3,0,13,1,4,27
9,12,0,3,0,13,1,4,27,0
12,0,3,0,13,1,4,27,0,35
0,3,0,13,1,4,27,0,35,24
3,0,13,1,4,27,0,35,24,12
0,13,1,4,27,0,35,24,12,21
13,1,4,27,0,35,24,12,21,7
1,4,27,0,35,24,12,21,7,27
2,25,7,31,51,24,14,4,25,7
25,7,31,51,24,14,4,25,7,3
7,31,51,24,14,4,25,7,3,13
31,51,24,14,4,25,7,3,13,18
51,24,14,4,25,7,3,13,18,6
24,14,4,25,7,3,13,18,6,9
14,4,25,7,3,13,18,6,9,13
4,25,7,3,13,18,6,9,13,20
25,7,3,13,18,6,9,13,20,8
7,3,13,18,6,9,13,20,8,16
3,13,18,6,9,13,20,8,16,18
13,18,6,9,13,20,8,16,18,18
18,6,9,13,20,8,16,18,18,12
6,9,13,20,8,16,18,18,12,20
9,13,20,8,16,18,18,12,20,3
22,6,19,10,7,10,16,4,5,4
6,19,10,7,10,16,4,5,4,18
19,10,7,10,16,4,5,4,18,1
10,7,10,16,4,5,4,18,1,7
7,10,16,4,5,4,18,1,7,8
10,16,4,5,4,18,1,7,8,3
16,4,5,4,18,1,7,8,3,9
4,5,4,18,1,7,8,3,9,21
5,4,18,1,7,8,3,9,21,28
4,18,1,7,8,3,9,21,28,12
18,1,7,8,3,9,21,28,12,7
1,7,8,3,9,21,28,12,7,14
7,8,3,9,21,28,12,7,14,10
8,3,9,21,28,12,7,14,10,13
3,9,21,28,12,7,14,10,13,3
9,10,7,22,2,3,11,9,10,22
10,7,22,2,3,11,9,10,22,32
7,22,2,3,11,9,10,22,32,33
22,2,3,11,9,10,22,32,33,32
2,3,11,9,10,22,32,33,32,9
3,11,9,10,22,32,33,32,9,4
11,9,10,22,32,33,32,9,4,31
9,10,22,32,33,32,9,4,31,8
10,22,32,33,32,9,4,31,8,25
22,32,33,32,9,4,31,8,25,22
32,33,32,9,4,31,8,25,22,7
33,32,9,4,31,8,25,22,7,11
32,9,4,31,8,25,22,7,11,13
9,4,31,8,25,22,7,11,13,9
4,31,8,25,22,7,11,13,9,3
21,16,12,30,29,19,34,18,70,31
16,12,30,29,19,34,18,70,31,16
12,30,29,19,34,18,70,31,16,17
30,29,19,34,18,70,31,16,17,34
29,19,34,18,70,31,16,17,34,11
19,34,18,70,31,16,17,34,11,9
34,18,70,31,16,17,34,11,9,35
18,70,31,16,17,34,11,9,35,0
70,31,16,17,34,11,9,35,0,0
31,16,17,34,11,9,35,0,0,2
16,17,34,11,9,35,0,0,2,7
17,34,11,9,35,0,0,2,7,9
34,11,9,35,0,0,2,7,9,7
11,9,35,0,0,2,7,9,7,0
9,35,0,0,2,7,9,7,0,13
-1,13,2,4,9,15,6,0,29,9
13,2,4,9,15,6,0,29,9,0
2,4,9,15,6,0,29,9,0,15
4,9,15,6,0,29,9,0,15,4
9,15,6,0,29,9,0,15,4,17
15,6,0,29,9,0,15,4,17,0
6,0,29,9,0,15,4,17,0,1
0,29,9,0,15,4,17,0,1,29
29,9,0,15,4,17,0,1,29,21
9,0,15,4,17,0,1,29,21,52
0,15,4,17,0,1,29,21,52,24
15,4,17,0,1,29,21,52,24,13
4,17,0,1,29,21,52,24,13,11
17,0,1,29,21,52,24,13,11,23
0,1,29,21,52,24,13,11,23,0
20,13,8,33,65,35,28,50,16,7
13,8,33,65,35,28,50,16,7,14
8,33,65,35,28,50,16,7,14,31
33,65,35,28,50,16,7,14,31,5
65,35,28,50,16,7,14,31,5,26
35,28,50,16,7,14,31,5,26,4
28,50,16,7,14,31,5,26,4,17
50,16,7,14,31,5,26,4,17,11
16,7,14,31,5,26,4,17,11,16
7,14,31,5,26,4,17,11,16,21
14,31,5,26,4,17,11,16,21,53
31,5,26,4,17,11,16,21,53,27
5,26,4,17,11,16,21,53,27,19
26,4,17,11,16,21,53,27,19,21
4,17,11,16,21,53,27,19,21,14
2,6,21,6,5,10,15,4,3,7
6,21,6,5,10,15,4,3,7,6
21,6,5,10,15,4,3,7,6,23
6,5,10,15,4,3,7,6,23,21
5,10,15,4,3,7,6,23,21,4
10,15,4,3,7,6,23,21,4,10
15,4,3,7,6,23,21,4,10,11
4,3,7,6,23,21,4,10,11,9
3,7,6,23,21,4,10,11,9,2
7,6,23,21,4,10,11,9,2,7
6,23,21,4,10,11,9,2,7,29
23,21,4,10,11,9,2,7,29,5
21,4,10,11,9,2,7,29,5,6
4,10,11,9,2,7,29,5,6,0
10,11,9,2,7,29,5,6,0,9
0,14,26,49,13,40,72,36,34,4
14,26,49,13,40,72,36,34,4,50
26,49,13,40,72,36,34,4,50,40
49,13,40,72,36,34,4,50,40,11
13,40,72,36,34,4,50,40,11,1
40,72,36,34,4,50,40,11,1,28
72,36,34,4,50,40,11,1,28,19
36,34,4,50,40,11,1,28,19,46
34,4,50,40,11,1,28,19,46,22
4,50,40,11,1,28,19,46,22,51
50,40,11,1,28,19,46,22,51,8
40,11,1,28,19,46,22,51,8,27
11,1,28,19,46,22,51,8,27,14
1,28,19,46,22,51,8,27,14,54
28,19,46,22,51,8,27,14,54,33
33,19,34,25,19,17,35,29,21,0
19,34,25,19,17,35,29,21,0,2
34,25,19,17,35,29,21,0,2,12
25,19,17,35,29,21,0,2,12,5
19,17,35,29,21,0,2,12,5,8
17,35,29,21,0,2,12,5,8,-1
35,29,21,0,2,12,5,8,-1,9
29,21,0,2,12,5,8,-1,9,39
21,0,2,12,5,8,-1,9,39,9
0,2,12,5,8,-1,9,39,9,9
2,12,5,8,-1,9,39,9,9,9
12,5,8,-1,9,39,9,9,9,1
5,8,-1,9,39,9,9,9,1,6
8,-1,9,39,9,9,9,1,6,5
-1,9,39,9,9,9,1,6,5,13
4,20,0,8,31,10,11,14,12,10
20,0,8,31,10,11,14,12,10,0
0,8,31,10,11,14,12,10,0,3
8,31,10,11,14,12,10,0,3,0
31,10,11,14,12,10,0,3,0,9
10,11,14,12,10,0,3,0,9,9
11,14,12,10,0,3,0,9,9,6
14,12,10,0,3,0,9,9,6,31
12,10,0,3,0,9,9,6,31,0
10,0,3,0,9,9,6,31,0,37
0,3,0,9,9,6,31,0,37,15
3,0,9,9,6,31,0,37,15,3
0,9,9,6,31,0,37,15,3,26
9,9,6,31,0,37,15,3,26,10
9,6,31,0,37,15,3,26,10,19
5,21,7,29,64,25,20,4,17,16
21,7,29,64,25,20,4,17,16,8
7,29,64,25,20,4,17,16,8,11
29,64,25,20,4,17,16,8,11,11
64,25,20,4,17,16,8,11,11,6
25,20,4,17,16,8,11,11,6,7
20,4,17,16,8,11,11,6,7,11
4,17,16,8,11,11,6,7,11,26
17,16,8,11,11,6,7,11,26,16
16,8,11,11,6,7,11,26,16,16
8,11,11,6,7,11,26,16,16,18
11,11,6,7,11,26,16,16,18,13
11,6,7,11,26,16,16,18,13,15
6,7,11,26,16,16,18,13,15,22
7,11,26,16,16,18,13,15,22,2
19,11,22,10,4,8,13,4,5,2
11,22,10,4,8,13,4,5,2,13
22,10,4,8,13,4,5,2,13,5
10,4,8,13,4,5,2,13,5,9
4,8,13,4,5,2,13,5,9,12
8,13,4,5,2,13,5,9,12,5
13,4,5,2,13,5,9,12,5,9
4,5,2,13,5,9,12,5,9,16
5,2,13,5,9,12,5,9,16,14
2,13,5,9,12,5,9,16,14,20
13,5,9,12,5,9,16,14,20,6
5,9,12,5,9,16,14,20,6,12
9,12,5,9,16,14,20,6,12,13
12,5,9,16,14,20,6,12,13,16
5,9,16,14,20,6,12,13,16,7
11,9,5,29,2,2,15,12,13,20
9,5,29,2,2,15,12,13,20,29
5,29,2,2,15,12,13,20,29,40
29,2,2,15,12,13,20,29,40,34
2,2,15,12,13,20,29,40,34,9
2,15,12,13,20,29,40,34,9,6
15,12,13,20,29,40,34,9,6,30
12,13,20,29,40,34,9,6,30,3
13,20,29,40,34,9,6,30,3,22
20,29,40,34,9,6,30,3,22,16
29,40,34,9,6,30,3,22,16,9
40,34,9,6,30,3,22,16,9,6
34,9,6,30,3,22,16,9,6,14
9,6,30,3,22,16,9,6,14,18
6,30,3,22,16,9,6,14,18,9
18,16,15,39,30,35,34,28,59,33
16,15,39,30,35,34,28,59,33,12
15,39,30,35,34,28,59,33,12,19
39,30,35,34,28,59,33,12,19,31
30,35,34,28,59,33,12,19,31,19
35,34,28,59,33,12,19,31,19,6
34,28,59,33,12,19,31,19,6,36
28,59,33,12,19,31,19,6,36,1
59,33,12,19,31,19,6,36,1,0
33,12,19,31,19,6,36,1,0,7
12,19,31,19,6,36,1,0,7,12
19,31,19,6,36,1,0,7,12,14
31,19,6,36,1,0,7,12,14,9
19,6,36,1,0,7,12,14,9,0
6,36,1,0,7,12,14,9,0,19
-1,31,4,14,4,14,4,0,29,8
31,4,14,4,14,4,0,29,8,0
4,14,4,14,4,0,29,8,0,17
14,4,14,4,0,29,8,0,17,6
4,14,4,0,29,8,0,17,6,9
14,4,0,29,8,0,17,6,9,0
4,0,29,8,0,17,6,9,0,1
0,29,8,0,17,6,9,0,1,37
29,8,0,17,6,9,0,1,37,6
8,0,17,6,9,0,1,37,6,42
0,17,6,9,0,1,37,6,42,16
17,6,9,0,1,37,6,42,16,13
6,9,0,1,37,6,42,16,13,13
9,0,1,37,6,42,16,13,13,18
0,1,37,6,42,16,13,13,18,2
19,11,4,48,66,40,33,43,23,7
11,4,48,66,40,33,43,23,7,7
4,48,66,40,33,43,23,7,7,34
48,66,40,33,43,23,7,7,34,2
66,40,33,43,23,7,7,34,2,23
40,33,43,23,7,7,34,2,23,9
33,43,23,7,7,34,2,23,9,15
43,23,7,7,34,2,23,9,15,2
23,7,7,34,2,23,9,15,2,19
7,7,34,2,23,9,15,2,19,11
7,34,2,23,9,15,2,19,11,55
34,2,23,9,15,2,19,11,55,33
2,23,9,15,2,19,11,55,33,23
23,9,15,2,19,11,55,33,23,23
9,15,2,19,11,55,33,23,23,7
2,11,20,7,7,4,17,6,4,4
11,20,7,7,4,17,6,4,4,8
20,7,7,4,17,6,4,4,8,21
7,7,4,17,6,4,4,8,21,13
7,4,17,6,4,4,8,21,13,11
4,17,6,4,4,8,21,13,11,10
17,6,4,4,8,21,13,11,10,16
6,4,4,8,21,13,11,10,16,18
4,4,8,21,13,11,10,16,18,2
4,8,21,13,11,10,16,18,2,10
8,21,13,11,10,16,18,2,10,37
21,13,11,10,16,18,2,10,37,6
13,11,10,16,18,2,10,37,6,8
11,10,16,18,2,10,37,6,8,0
10,16,18,2,10,37,6,8,0,8
0,24,26,57,7,48,76,56,34,13
24,26,57,7,48,76,56,34,13,51
26,57,7,48,76,56,34,13,51,46
57,7,48,76,56,34,13,51,46,5
7,48,76,56,34,13,51,46,5,1
48,76,56,34,13,51,46,5,1,27
76,56,34,13,51,46,5,1,27,19
56,34,13,51,46,5,1,27,19,54
34,13,51,46,5,1,27,19,54,29
13,51,46,5,1,27,19,54,29,45
51,46,5,1,27,19,54,29,45,13
46,5,1,27,19,54,29,45,13,28
5,1,27,19,54,29,45,13,28,12
1,27,19,54,29,45,13,28,12,54
27,19,54,29,45,13,28,12,54,40
36,21,35,32,14,28,31,30,19,0
21,35,32,14,28,31,30,19,0,2
35,32,14,28,31,30,19,0,2,12
32,14,28,31,30,19,0,2,12,-1
14,28,31,30,19,0,2,12,-1,5
28,31,30,19,0,2,12,-1,5,-1
31,30,19,0,2,12,-1,5,-1,8
30,19,0,2,12,-1,5,-1,8,44
19,0,2,12,-1,5,-1,8,44,14
0,2,12,-1,5,-1,8,44,14,2
2,12,-1,5,-1,8,44,14,2,0
12,-1,5,-1,8,44,14,2,0,0
-1,5,-1,8,44,14,2,0,0,15
5,-1,8,44,14,2,0,0,15,6
-1,8,44,14,2,0,0,15,6,15
7,12,3,4,28,6,12,14,11,2
12,3,4,28,6,12,14,11,2,2
3,4,28,6,12,14,11,2,2,2
4,28,6,12,14,11,2,2,2,0
28,6,12,14,11,2,2,2,0,6
6,12,14,11,2,2,2,0,6,11
12,14,11,2,2,2,0,6,11,4
14,11,2,2,2,0,6,11,4,28
11,2,2,2,0,6,11,4,28,0
2,2,2,0,6,11,4,28,0,50
2,2,0,6,11,4,28,0,50,16
2,0,6,11,4,28,0,50,16,3
0,6,11,4,28,0,50,16,3,21
6,11,4,28,0,50,16,3,21,16
11,4,28,0,50,16,3,21,16,17
14,10,15,41,30,26,22,7,21,10
10,15,41,30,26,22,7,21,10,5
15,41,30,26,22,7,21,10,5,13
41,30,26,22,7,21,10,5,13,11
30,26,22,7,21,10,5,13,11,12
26,22,7,21,10,5,13,11,12,21
22,7,21,10,5,13,11,12,21,8
7,21,10,5,13,11,12,21,8,29
21,10,5,13,11,12,21,8,29,24
10,5,13,11,12,21,8,29,24,15
5,13,11,12,21,8,29,24,15,15
13,11,12,21,8,29,24,15,15,11
11,12,21,8,29,24,15,15,11,13
12,21,8,29,24,15,15,11,13,20
21,8,29,24,15,15,11,13,20,3
14,9,21,6,7,8,7,6,2,4
9,21,6,7,8,7,6,2,4,11
21,6,7,8,7,6,2,4,11,7
6,7,8,7,6,2,4,11,7,14
7,8,7,6,2,4,11,7,14,10
8,7,6,2,4,11,7,14,10,5
7,6,2,4,11,7,14,10,5,8
6,2,4,11,7,14,10,5,8,18
2,4,11,7,14,10,5,8,18,24
4,11,7,14,10,5,8,18,24,18
11,7,14,10,5,8,18,24,18,11
7,14,10,5,8,18,24,18,11,11
14,10,5,8,18,24,18,11,11,22
10,5,8,18,24,18,11,11,22,18
5,8,18,24,18,11,11,22,18,22
9,11,10,20,7,8,19,21,18,25
11,10,20,7,8,19,21,18,25,30
10,20,7,8,19,21,18,25,30,35
20,7,8,19,21,18,25,30,35,33
7,8,19,21,18,25,30,35,33,16
8,19,21,18,25,30,35,33,16,7
19,21,18,25,30,35,33,16,7,24
21,18,25,30,35,33,16,7,24,2
18,25,30,35,33,16,7,24,2,24
25,30,35,33,16,7,24,2,24,26
30,35,33,16,7,24,2,24,26,13
35,33,16,7,24,2,24,26,13,8
33,16,7,24,2,24,26,13,8,11
16,7,24,2,24,26,13,8,11,10
7,24,2,24,26,13,8,11,10,16
18,14,20,25,36,42,36,18,58,33
14,20,25,36,42,36,18,58,33,6
20,25,36,42,36,18,58,33,6,13
25,36,42,36,18,58,33,6,13,25
36,42,36,18,58,33,6,13,25,26
42,36,18,58,33,6,13,25,26,24
36,18,58,33,6,13,25,26,24,33
18,58,33,6,13,25,26,24,33,1
58,33,6,13,25,26,24,33,1,4
33,6,13,25,26,24,33,1,4,12
6,13,25,26,24,33,1,4,12,4
13,25,26,24,33,1,4,12,4,10
25,26,24,33,1,4,12,4,10,12
26,24,33,1,4,12,4,10,12,4
24,33,1,4,12,4,10,12,4,23
-1,47,8,25,0,14,13,0,27,2
47,8,25,0,14,13,0,27,2,0
8,25,0,14,13,0,27,2,0,23
25,0,14,13,0,27,2,0,23,3
0,14,13,0,27,2,0,23,3,6
14,13,0,27,2,0,23,3,6,1
13,0,27,2,0,23,3,6,1,3
0,27,2,0,23,3,6,1,3,23
27,2,0,23,3,6,1,3,23,17
2,0,23,3,6,1,3,23,17,31
0,23,3,6,1,3,23,17,31,16
23,3,6,1,3,23,17,31,16,21
3,6,1,3,23,17,31,16,21,14
6,1,3,23,17,31,16,21,14,17
1,3,23,17,31,16,21,14,17,2
30,22,9,50,57,45,29,40,16,8
22,9,50,57,45,29,40,16,8,17
9,50,57,45,29,40,16,8,17,32
50,57,45,29,40,16,8,17,32,11
57,45,29,40,16,8,17,32,11,16
45,29,40,16,8,17,32,11,16,15
29,40,16,8,17,32,11,16,15,33
40,16,8,17,32,11,16,15,33,18
16,8,17,32,11,16,15,33,18,9
8,17,32,11,16,15,33,18,9,11
17,32,11,16,15,33,18,9,11,57
32,11,16,15,33,18,9,11,57,21
11,16,15,33,18,9,11,57,21,15
16,15,33,18,9,11,57,21,15,34
15,33,18,9,11,57,21,15,34,0
2,10,25,9,10,0,23,4,1,6
10,25,9,10,0,23,4,1,6,3
25,9,10,0,23,4,1,6,3,21
9,10,0,23,4,1,6,3,21,19
10,0,23,4,1,6,3,21,19,21
0,23,4,1,6,3,21,19,21,10
23,4,1,6,3,21,19,21,10,14
4,1,6,3,21,19,21,10,14,32
1,6,3,21,19,21,10,14,32,2
6,3,21,19,21,10,14,32,2,18
3,21,19,21,10,14,32,2,18,37
21,19,21,10,14,32,2,18,37,7
19,21,10,14,32,2,18,37,7,14
21,10,14,32,2,18,37,7,14,0
10,14,32,2,18,37,7,14,0,18
0,31,36,80,5,47,78,62,45,29
31,36,80,5,47,78,62,45,29,57
36,80,5,47,78,62,45,29,57,47
80,5,47,78,62,45,29,57,47,6
5,47,78,62,45,29,57,47,6,0
47,78,62,45,29,57,47,6,0,28
78,62,45,29,57,47,6,0,28,23
62,45,29,57,47,6,0,28,23,59
45,29,57,47,6,0,28,23,59,41
29,57,47,6,0,28,23,59,41,35
57,47,6,0,28,23,59,41,35,13
47,6,0,28,23,59,41,35,13,35
6,0,28,23,59,41,35,13,35,12
